1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: 7F0000006EA21541
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 5 second(s)
Mission Start Time:  Sun Mar 20 08:00:01 AEDT 2022
Mission Sample Count:  3065
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Sun Mar 20 08:00:01 AEDT 2022
Total Mission Samples:  3065
Total Device Samples:  63068
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
20/3/22, 10:06:16 am,C,36.855
20/3/22, 10:06:21 am,C,36.855
20/3/22, 10:06:26 am,C,36.855
20/3/22, 10:06:31 am,C,36.855
20/3/22, 10:06:36 am,C,36.855
20/3/22, 10:06:41 am,C,36.855
20/3/22, 10:06:46 am,C,36.917
20/3/22, 10:06:51 am,C,36.917
20/3/22, 10:06:56 am,C,36.917
20/3/22, 10:07:01 am,C,36.917
20/3/22, 10:07:06 am,C,36.917
20/3/22, 10:07:11 am,C,36.917
20/3/22, 10:07:16 am,C,36.917
20/3/22, 10:07:21 am,C,36.917
20/3/22, 10:07:26 am,C,36.917
20/3/22, 10:07:31 am,C,36.917
20/3/22, 10:07:36 am,C,36.917
20/3/22, 10:07:41 am,C,36.917
20/3/22, 10:07:46 am,C,36.917
20/3/22, 10:07:51 am,C,36.917
20/3/22, 10:07:56 am,C,36.917
20/3/22, 10:08:01 am,C,36.917
20/3/22, 10:08:06 am,C,36.917
20/3/22, 10:08:11 am,C,36.917
20/3/22, 10:08:16 am,C,36.917
20/3/22, 10:08:21 am,C,36.917
20/3/22, 10:08:26 am,C,36.917
20/3/22, 10:08:31 am,C,36.917
20/3/22, 10:08:36 am,C,36.917
20/3/22, 10:08:41 am,C,36.917
20/3/22, 10:08:46 am,C,36.917
20/3/22, 10:08:51 am,C,36.917
20/3/22, 10:08:56 am,C,36.917
20/3/22, 10:09:01 am,C,36.917
20/3/22, 10:09:06 am,C,36.917
20/3/22, 10:09:11 am,C,36.917
20/3/22, 10:09:16 am,C,36.855
20/3/22, 10:09:21 am,C,36.855
20/3/22, 10:09:26 am,C,36.855
20/3/22, 10:09:31 am,C,36.855
20/3/22, 10:09:36 am,C,36.855
20/3/22, 10:09:41 am,C,36.855
20/3/22, 10:09:46 am,C,36.855
20/3/22, 10:09:51 am,C,36.855
20/3/22, 10:09:56 am,C,36.855
20/3/22, 10:10:01 am,C,36.855
20/3/22, 10:10:06 am,C,36.855
20/3/22, 10:10:11 am,C,36.855
20/3/22, 10:10:16 am,C,36.855
20/3/22, 10:10:21 am,C,36.855
20/3/22, 10:10:26 am,C,36.855
20/3/22, 10:10:31 am,C,36.855
20/3/22, 10:10:36 am,C,36.855
20/3/22, 10:10:41 am,C,36.855
20/3/22, 10:10:46 am,C,36.855
20/3/22, 10:10:51 am,C,36.855
20/3/22, 10:10:56 am,C,36.855
20/3/22, 10:11:01 am,C,36.855
20/3/22, 10:11:06 am,C,36.917
20/3/22, 10:11:11 am,C,36.917
20/3/22, 10:11:16 am,C,36.917
20/3/22, 10:11:21 am,C,36.917
20/3/22, 10:11:26 am,C,36.917
20/3/22, 10:11:31 am,C,36.917
20/3/22, 10:11:36 am,C,36.917
20/3/22, 10:11:41 am,C,36.917
20/3/22, 10:11:46 am,C,36.917
20/3/22, 10:11:51 am,C,36.917
20/3/22, 10:11:56 am,C,36.917
20/3/22, 10:12:01 am,C,36.917
20/3/22, 10:12:06 am,C,36.917
20/3/22, 10:12:11 am,C,36.917
20/3/22, 10:12:16 am,C,36.917
20/3/22, 10:12:21 am,C,36.917
20/3/22, 10:12:26 am,C,36.917
20/3/22, 10:12:31 am,C,36.917
20/3/22, 10:12:36 am,C,36.917
20/3/22, 10:12:41 am,C,36.917
20/3/22, 10:12:46 am,C,36.917
20/3/22, 10:12:51 am,C,36.917
20/3/22, 10:12:56 am,C,36.917
20/3/22, 10:13:01 am,C,36.917
20/3/22, 10:13:06 am,C,36.917
20/3/22, 10:13:11 am,C,36.917
20/3/22, 10:13:16 am,C,36.917
20/3/22, 10:13:21 am,C,36.917
20/3/22, 10:13:26 am,C,36.917
20/3/22, 10:13:31 am,C,36.917
20/3/22, 10:13:36 am,C,36.917
20/3/22, 10:13:41 am,C,36.917
20/3/22, 10:13:46 am,C,36.917
20/3/22, 10:13:51 am,C,36.917
20/3/22, 10:13:56 am,C,36.917
20/3/22, 10:14:01 am,C,36.917
20/3/22, 10:14:06 am,C,36.917
20/3/22, 10:14:11 am,C,36.917
20/3/22, 10:14:16 am,C,36.917
20/3/22, 10:14:21 am,C,36.917
20/3/22, 10:14:26 am,C,36.917
20/3/22, 10:14:31 am,C,36.917
20/3/22, 10:14:36 am,C,36.917
20/3/22, 10:14:41 am,C,36.979
20/3/22, 10:14:46 am,C,36.979
20/3/22, 10:14:51 am,C,36.979
20/3/22, 10:14:56 am,C,36.979
20/3/22, 10:15:01 am,C,36.979
20/3/22, 10:15:06 am,C,36.979
20/3/22, 10:15:11 am,C,36.979
20/3/22, 10:15:16 am,C,36.979
20/3/22, 10:15:21 am,C,36.979
20/3/22, 10:15:26 am,C,36.979
20/3/22, 10:15:31 am,C,36.979
20/3/22, 10:15:36 am,C,36.979
20/3/22, 10:15:41 am,C,36.979
20/3/22, 10:15:46 am,C,36.979
20/3/22, 10:15:51 am,C,36.979
20/3/22, 10:15:56 am,C,36.979
20/3/22, 10:16:01 am,C,36.979
20/3/22, 10:16:06 am,C,36.979
20/3/22, 10:16:11 am,C,36.979
20/3/22, 10:16:16 am,C,37.042
20/3/22, 10:16:21 am,C,37.042
20/3/22, 10:16:26 am,C,37.042
20/3/22, 10:16:31 am,C,37.042
20/3/22, 10:16:36 am,C,37.042
20/3/22, 10:16:41 am,C,37.042
20/3/22, 10:16:46 am,C,37.042
20/3/22, 10:16:51 am,C,37.042
20/3/22, 10:16:56 am,C,37.042
20/3/22, 10:17:01 am,C,37.042
20/3/22, 10:17:06 am,C,37.042
20/3/22, 10:17:11 am,C,37.042
20/3/22, 10:17:16 am,C,37.042
20/3/22, 10:17:21 am,C,37.042
20/3/22, 10:17:26 am,C,37.042
20/3/22, 10:17:31 am,C,37.042
20/3/22, 10:17:36 am,C,37.042
20/3/22, 10:17:41 am,C,37.042
20/3/22, 10:17:46 am,C,37.042
20/3/22, 10:17:51 am,C,37.042
20/3/22, 10:17:56 am,C,37.042
20/3/22, 10:18:01 am,C,37.042
20/3/22, 10:18:06 am,C,37.042
20/3/22, 10:18:11 am,C,37.042
20/3/22, 10:18:16 am,C,37.042
20/3/22, 10:18:21 am,C,37.042
20/3/22, 10:18:26 am,C,37.042
20/3/22, 10:18:31 am,C,37.042
20/3/22, 10:18:36 am,C,37.042
20/3/22, 10:18:41 am,C,37.042
20/3/22, 10:18:46 am,C,37.042
20/3/22, 10:18:51 am,C,37.042
20/3/22, 10:18:56 am,C,37.042
20/3/22, 10:19:01 am,C,37.042
20/3/22, 10:19:06 am,C,37.042
20/3/22, 10:19:11 am,C,37.042
20/3/22, 10:19:16 am,C,37.042
20/3/22, 10:19:21 am,C,37.042
20/3/22, 10:19:26 am,C,37.042
20/3/22, 10:19:31 am,C,37.042
20/3/22, 10:19:36 am,C,37.042
20/3/22, 10:19:41 am,C,37.042
20/3/22, 10:19:46 am,C,37.104
20/3/22, 10:19:51 am,C,37.104
20/3/22, 10:19:56 am,C,37.104
20/3/22, 10:20:01 am,C,37.104
20/3/22, 10:20:06 am,C,37.104
20/3/22, 10:20:11 am,C,37.104
20/3/22, 10:20:16 am,C,37.104
20/3/22, 10:20:21 am,C,37.104
20/3/22, 10:20:26 am,C,37.104
20/3/22, 10:20:31 am,C,37.104
20/3/22, 10:20:36 am,C,37.104
20/3/22, 10:20:41 am,C,37.104
20/3/22, 10:20:46 am,C,37.104
20/3/22, 10:20:51 am,C,37.104
20/3/22, 10:20:56 am,C,37.104
20/3/22, 10:21:01 am,C,37.104
20/3/22, 10:21:06 am,C,37.104
20/3/22, 10:21:11 am,C,37.104
20/3/22, 10:21:16 am,C,37.167
20/3/22, 10:21:21 am,C,37.167
20/3/22, 10:21:26 am,C,37.167
20/3/22, 10:21:31 am,C,37.167
20/3/22, 10:21:36 am,C,37.167
20/3/22, 10:21:41 am,C,37.167
20/3/22, 10:21:46 am,C,37.167
20/3/22, 10:21:51 am,C,37.167
20/3/22, 10:21:56 am,C,37.104
20/3/22, 10:22:01 am,C,37.167
20/3/22, 10:22:06 am,C,37.104
20/3/22, 10:22:11 am,C,37.104
20/3/22, 10:22:16 am,C,37.104
20/3/22, 10:22:21 am,C,37.104
20/3/22, 10:22:26 am,C,37.104
20/3/22, 10:22:31 am,C,37.104
20/3/22, 10:22:36 am,C,37.104
20/3/22, 10:22:41 am,C,37.104
20/3/22, 10:22:46 am,C,37.104
20/3/22, 10:22:51 am,C,37.104
20/3/22, 10:22:56 am,C,37.104
20/3/22, 10:23:01 am,C,37.167
20/3/22, 10:23:06 am,C,37.167
20/3/22, 10:23:11 am,C,37.167
20/3/22, 10:23:16 am,C,37.167
20/3/22, 10:23:21 am,C,37.104
20/3/22, 10:23:26 am,C,37.104
20/3/22, 10:23:31 am,C,37.104
20/3/22, 10:23:36 am,C,37.104
20/3/22, 10:23:41 am,C,37.104
20/3/22, 10:23:46 am,C,37.104
20/3/22, 10:23:51 am,C,37.104
20/3/22, 10:23:56 am,C,37.104
20/3/22, 10:24:01 am,C,37.104
20/3/22, 10:24:06 am,C,37.104
20/3/22, 10:24:11 am,C,37.104
20/3/22, 10:24:16 am,C,37.104
20/3/22, 10:24:21 am,C,37.104
20/3/22, 10:24:26 am,C,37.104
20/3/22, 10:24:31 am,C,37.104
20/3/22, 10:24:36 am,C,37.104
20/3/22, 10:24:41 am,C,37.104
20/3/22, 10:24:46 am,C,37.104
20/3/22, 10:24:51 am,C,37.167
20/3/22, 10:24:56 am,C,37.167
20/3/22, 10:25:01 am,C,37.167
20/3/22, 10:25:06 am,C,37.167
20/3/22, 10:25:11 am,C,37.167
20/3/22, 10:25:16 am,C,37.167
20/3/22, 10:25:21 am,C,37.167
20/3/22, 10:25:26 am,C,37.167
20/3/22, 10:25:31 am,C,37.167
20/3/22, 10:25:36 am,C,37.167
20/3/22, 10:25:41 am,C,37.167
20/3/22, 10:25:46 am,C,37.167
20/3/22, 10:25:51 am,C,37.167
20/3/22, 10:25:56 am,C,37.167
20/3/22, 10:26:01 am,C,37.167
20/3/22, 10:26:06 am,C,37.167
20/3/22, 10:26:11 am,C,37.167
20/3/22, 10:26:16 am,C,37.104
20/3/22, 10:26:21 am,C,37.167
20/3/22, 10:26:26 am,C,37.167
20/3/22, 10:26:31 am,C,37.167
20/3/22, 10:26:36 am,C,37.167
20/3/22, 10:26:41 am,C,37.167
20/3/22, 10:26:46 am,C,37.167
20/3/22, 10:26:51 am,C,37.167
20/3/22, 10:26:56 am,C,37.167
20/3/22, 10:27:01 am,C,37.167
20/3/22, 10:27:06 am,C,37.167
20/3/22, 10:27:11 am,C,37.167
20/3/22, 10:27:16 am,C,37.167
20/3/22, 10:27:21 am,C,37.167
20/3/22, 10:27:26 am,C,37.167
20/3/22, 10:27:31 am,C,37.167
20/3/22, 10:27:36 am,C,37.167
20/3/22, 10:27:41 am,C,37.167
20/3/22, 10:27:46 am,C,37.167
20/3/22, 10:27:51 am,C,37.167
20/3/22, 10:27:56 am,C,37.167
20/3/22, 10:28:01 am,C,37.167
20/3/22, 10:28:06 am,C,37.167
20/3/22, 10:28:11 am,C,37.167
20/3/22, 10:28:16 am,C,37.167
20/3/22, 10:28:21 am,C,37.167
20/3/22, 10:28:26 am,C,37.167
20/3/22, 10:28:31 am,C,37.167
20/3/22, 10:28:36 am,C,37.167
20/3/22, 10:28:41 am,C,37.167
20/3/22, 10:28:46 am,C,37.167
20/3/22, 10:28:51 am,C,37.167
20/3/22, 10:28:56 am,C,37.167
20/3/22, 10:29:01 am,C,37.167
20/3/22, 10:29:06 am,C,37.167
20/3/22, 10:29:11 am,C,37.167
20/3/22, 10:29:16 am,C,37.167
20/3/22, 10:29:21 am,C,37.167
20/3/22, 10:29:26 am,C,37.167
20/3/22, 10:29:31 am,C,37.167
20/3/22, 10:29:36 am,C,37.167
20/3/22, 10:29:41 am,C,37.167
20/3/22, 10:29:46 am,C,37.167
20/3/22, 10:29:51 am,C,37.167
20/3/22, 10:29:56 am,C,37.167
20/3/22, 10:30:01 am,C,37.167
20/3/22, 10:30:06 am,C,37.167
20/3/22, 10:30:11 am,C,37.229
20/3/22, 10:30:16 am,C,37.229
20/3/22, 10:30:21 am,C,37.229
20/3/22, 10:30:26 am,C,37.229
20/3/22, 10:30:31 am,C,37.229
20/3/22, 10:30:36 am,C,37.229
20/3/22, 10:30:41 am,C,37.229
20/3/22, 10:30:46 am,C,37.229
20/3/22, 10:30:51 am,C,37.229
20/3/22, 10:30:56 am,C,37.229
20/3/22, 10:31:01 am,C,37.229
20/3/22, 10:31:06 am,C,37.229
20/3/22, 10:31:11 am,C,37.229
20/3/22, 10:31:16 am,C,37.291
20/3/22, 10:31:21 am,C,37.291
20/3/22, 10:31:26 am,C,37.291
20/3/22, 10:31:31 am,C,37.291
20/3/22, 10:31:36 am,C,37.291
20/3/22, 10:31:41 am,C,37.291
20/3/22, 10:31:46 am,C,37.291
20/3/22, 10:31:51 am,C,37.291
20/3/22, 10:31:56 am,C,37.291
20/3/22, 10:32:01 am,C,37.291
20/3/22, 10:32:06 am,C,37.291
20/3/22, 10:32:11 am,C,37.291
20/3/22, 10:32:16 am,C,37.291
20/3/22, 10:32:21 am,C,37.291
20/3/22, 10:32:26 am,C,37.291
20/3/22, 10:32:31 am,C,37.291
20/3/22, 10:32:36 am,C,37.291
20/3/22, 10:32:41 am,C,37.291
20/3/22, 10:32:46 am,C,37.229
20/3/22, 10:32:51 am,C,37.229
20/3/22, 10:32:56 am,C,37.229
20/3/22, 10:33:01 am,C,37.229
20/3/22, 10:33:06 am,C,37.229
20/3/22, 10:33:11 am,C,37.229
20/3/22, 10:33:16 am,C,37.229
20/3/22, 10:33:21 am,C,37.229
20/3/22, 10:33:26 am,C,37.229
20/3/22, 10:33:31 am,C,37.229
20/3/22, 10:33:36 am,C,37.229
20/3/22, 10:33:41 am,C,37.229
20/3/22, 10:33:46 am,C,37.229
20/3/22, 10:33:51 am,C,37.229
20/3/22, 10:33:56 am,C,37.229
20/3/22, 10:34:01 am,C,37.229
20/3/22, 10:34:06 am,C,37.229
20/3/22, 10:34:11 am,C,37.229
20/3/22, 10:34:16 am,C,37.229
20/3/22, 10:34:21 am,C,37.229
20/3/22, 10:34:26 am,C,37.229
20/3/22, 10:34:31 am,C,37.229
20/3/22, 10:34:36 am,C,37.229
20/3/22, 10:34:41 am,C,37.229
20/3/22, 10:34:46 am,C,37.229
20/3/22, 10:34:51 am,C,37.229
20/3/22, 10:34:56 am,C,37.229
20/3/22, 10:35:01 am,C,37.229
20/3/22, 10:35:06 am,C,37.229
20/3/22, 10:35:11 am,C,37.229
20/3/22, 10:35:16 am,C,37.229
20/3/22, 10:35:21 am,C,37.229
20/3/22, 10:35:26 am,C,37.229
20/3/22, 10:35:31 am,C,37.229
20/3/22, 10:35:36 am,C,37.229
20/3/22, 10:35:41 am,C,37.229
20/3/22, 10:35:46 am,C,37.229
20/3/22, 10:35:51 am,C,37.229
20/3/22, 10:35:56 am,C,37.229
20/3/22, 10:36:01 am,C,37.291
20/3/22, 10:36:06 am,C,37.229
20/3/22, 10:36:11 am,C,37.291
20/3/22, 10:36:16 am,C,37.291
20/3/22, 10:36:21 am,C,37.291
20/3/22, 10:36:26 am,C,37.291
20/3/22, 10:36:31 am,C,37.291
20/3/22, 10:36:36 am,C,37.291
20/3/22, 10:36:41 am,C,37.291
20/3/22, 10:36:46 am,C,37.291
20/3/22, 10:36:51 am,C,37.291
20/3/22, 10:36:56 am,C,37.291
20/3/22, 10:37:01 am,C,37.291
20/3/22, 10:37:06 am,C,37.291
20/3/22, 10:37:11 am,C,37.291
20/3/22, 10:37:16 am,C,37.291
20/3/22, 10:37:21 am,C,37.291
20/3/22, 10:37:26 am,C,37.291
20/3/22, 10:37:31 am,C,37.291
20/3/22, 10:37:36 am,C,37.291
20/3/22, 10:37:41 am,C,37.291
20/3/22, 10:37:46 am,C,37.291
20/3/22, 10:37:51 am,C,37.291
20/3/22, 10:37:56 am,C,37.291
20/3/22, 10:38:01 am,C,37.291
20/3/22, 10:38:06 am,C,37.291
20/3/22, 10:38:11 am,C,37.291
20/3/22, 10:38:16 am,C,37.291
20/3/22, 10:38:21 am,C,37.291
20/3/22, 10:38:26 am,C,37.291
20/3/22, 10:38:31 am,C,37.354
20/3/22, 10:38:36 am,C,37.354
20/3/22, 10:38:41 am,C,37.354
20/3/22, 10:38:46 am,C,37.354
20/3/22, 10:38:51 am,C,37.354
20/3/22, 10:38:56 am,C,37.354
20/3/22, 10:39:01 am,C,37.354
20/3/22, 10:39:06 am,C,37.354
20/3/22, 10:39:11 am,C,37.354
20/3/22, 10:39:16 am,C,37.354
20/3/22, 10:39:21 am,C,37.354
20/3/22, 10:39:26 am,C,37.354
20/3/22, 10:39:31 am,C,37.354
20/3/22, 10:39:36 am,C,37.354
20/3/22, 10:39:41 am,C,37.354
20/3/22, 10:39:46 am,C,37.354
20/3/22, 10:39:51 am,C,37.354
20/3/22, 10:39:56 am,C,37.354
20/3/22, 10:40:01 am,C,37.354
20/3/22, 10:40:06 am,C,37.354
20/3/22, 10:40:11 am,C,37.354
20/3/22, 10:40:16 am,C,37.354
20/3/22, 10:40:21 am,C,37.354
20/3/22, 10:40:26 am,C,37.354
20/3/22, 10:40:31 am,C,37.416
20/3/22, 10:40:36 am,C,37.416
20/3/22, 10:40:41 am,C,37.416
20/3/22, 10:40:46 am,C,37.416
20/3/22, 10:40:51 am,C,37.416
20/3/22, 10:40:56 am,C,37.416
20/3/22, 10:41:01 am,C,37.416
20/3/22, 10:41:06 am,C,37.416
20/3/22, 10:41:11 am,C,37.416
20/3/22, 10:41:16 am,C,37.416
20/3/22, 10:41:21 am,C,37.416
20/3/22, 10:41:26 am,C,37.416
20/3/22, 10:41:31 am,C,37.416
20/3/22, 10:41:36 am,C,37.416
20/3/22, 10:41:41 am,C,37.416
20/3/22, 10:41:46 am,C,37.416
20/3/22, 10:41:51 am,C,37.416
20/3/22, 10:41:56 am,C,37.416
20/3/22, 10:42:01 am,C,37.416
20/3/22, 10:42:06 am,C,37.416
20/3/22, 10:42:11 am,C,37.416
20/3/22, 10:42:16 am,C,37.416
20/3/22, 10:42:21 am,C,37.416
20/3/22, 10:42:26 am,C,37.416
20/3/22, 10:42:31 am,C,37.416
20/3/22, 10:42:36 am,C,37.416
20/3/22, 10:42:41 am,C,37.416
20/3/22, 10:42:46 am,C,37.416
20/3/22, 10:42:51 am,C,37.416
20/3/22, 10:42:56 am,C,37.416
20/3/22, 10:43:01 am,C,37.416
20/3/22, 10:43:06 am,C,37.416
20/3/22, 10:43:11 am,C,37.416
20/3/22, 10:43:16 am,C,37.416
20/3/22, 10:43:21 am,C,37.416
20/3/22, 10:43:26 am,C,37.416
20/3/22, 10:43:31 am,C,37.416
20/3/22, 10:43:36 am,C,37.416
20/3/22, 10:43:41 am,C,37.416
20/3/22, 10:43:46 am,C,37.416
20/3/22, 10:43:51 am,C,37.416
20/3/22, 10:43:56 am,C,37.416
20/3/22, 10:44:01 am,C,37.416
20/3/22, 10:44:06 am,C,37.479
20/3/22, 10:44:11 am,C,37.416
20/3/22, 10:44:16 am,C,37.416
20/3/22, 10:44:21 am,C,37.479
20/3/22, 10:44:26 am,C,37.416
20/3/22, 10:44:31 am,C,37.416
20/3/22, 10:44:36 am,C,37.479
20/3/22, 10:44:41 am,C,37.479
20/3/22, 10:44:46 am,C,37.479
20/3/22, 10:44:51 am,C,37.479
20/3/22, 10:44:56 am,C,37.479
20/3/22, 10:45:01 am,C,37.479
20/3/22, 10:45:06 am,C,37.479
20/3/22, 10:45:11 am,C,37.479
20/3/22, 10:45:16 am,C,37.479
20/3/22, 10:45:21 am,C,37.479
20/3/22, 10:45:26 am,C,37.479
20/3/22, 10:45:31 am,C,37.479
20/3/22, 10:45:36 am,C,37.479
20/3/22, 10:45:41 am,C,37.479
20/3/22, 10:45:46 am,C,37.479
20/3/22, 10:45:51 am,C,37.479
20/3/22, 10:45:56 am,C,37.479
20/3/22, 10:46:01 am,C,37.479
20/3/22, 10:46:06 am,C,37.479
20/3/22, 10:46:11 am,C,37.479
20/3/22, 10:46:16 am,C,37.479
20/3/22, 10:46:21 am,C,37.479
20/3/22, 10:46:26 am,C,37.479
20/3/22, 10:46:31 am,C,37.479
20/3/22, 10:46:36 am,C,37.479
20/3/22, 10:46:41 am,C,37.541
20/3/22, 10:46:46 am,C,37.541
20/3/22, 10:46:51 am,C,37.541
20/3/22, 10:46:56 am,C,37.541
20/3/22, 10:47:01 am,C,37.541
20/3/22, 10:47:06 am,C,37.541
20/3/22, 10:47:11 am,C,37.541
20/3/22, 10:47:16 am,C,37.541
20/3/22, 10:47:21 am,C,37.541
20/3/22, 10:47:26 am,C,37.541
20/3/22, 10:47:31 am,C,37.541
20/3/22, 10:47:36 am,C,37.603
20/3/22, 10:47:41 am,C,37.541
20/3/22, 10:47:46 am,C,37.603
20/3/22, 10:47:51 am,C,37.603
20/3/22, 10:47:56 am,C,37.603
20/3/22, 10:48:01 am,C,37.603
20/3/22, 10:48:06 am,C,37.603
20/3/22, 10:48:11 am,C,37.603
20/3/22, 10:48:16 am,C,37.603
20/3/22, 10:48:21 am,C,37.603
20/3/22, 10:48:26 am,C,37.603
20/3/22, 10:48:31 am,C,37.603
20/3/22, 10:48:36 am,C,37.603
20/3/22, 10:48:41 am,C,37.603
20/3/22, 10:48:46 am,C,37.603
20/3/22, 10:48:51 am,C,37.603
20/3/22, 10:48:56 am,C,37.603
20/3/22, 10:49:01 am,C,37.603
20/3/22, 10:49:06 am,C,37.603
20/3/22, 10:49:11 am,C,37.603
20/3/22, 10:49:16 am,C,37.603
20/3/22, 10:49:21 am,C,37.603
20/3/22, 10:49:26 am,C,37.603
20/3/22, 10:49:31 am,C,37.666
20/3/22, 10:49:36 am,C,37.666
20/3/22, 10:49:41 am,C,37.666
20/3/22, 10:49:46 am,C,37.666
20/3/22, 10:49:51 am,C,37.666
20/3/22, 10:49:56 am,C,37.666
20/3/22, 10:50:01 am,C,37.666
20/3/22, 10:50:06 am,C,37.666
20/3/22, 10:50:11 am,C,37.666
20/3/22, 10:50:16 am,C,37.666
20/3/22, 10:50:21 am,C,37.666
20/3/22, 10:50:26 am,C,37.666
20/3/22, 10:50:31 am,C,37.666
20/3/22, 10:50:36 am,C,37.666
20/3/22, 10:50:41 am,C,37.666
20/3/22, 10:50:46 am,C,37.666
20/3/22, 10:50:51 am,C,37.728
20/3/22, 10:50:56 am,C,37.728
20/3/22, 10:51:01 am,C,37.728
20/3/22, 10:51:06 am,C,37.728
20/3/22, 10:51:11 am,C,37.728
20/3/22, 10:51:16 am,C,37.728
20/3/22, 10:51:21 am,C,37.728
20/3/22, 10:51:26 am,C,37.728
20/3/22, 10:51:31 am,C,37.79
20/3/22, 10:51:36 am,C,37.79
20/3/22, 10:51:41 am,C,37.79
20/3/22, 10:51:46 am,C,37.79
20/3/22, 10:51:51 am,C,37.79
20/3/22, 10:51:56 am,C,37.79
20/3/22, 10:52:01 am,C,37.79
20/3/22, 10:52:06 am,C,37.79
20/3/22, 10:52:11 am,C,37.79
20/3/22, 10:52:16 am,C,37.79
20/3/22, 10:52:21 am,C,37.79
20/3/22, 10:52:26 am,C,37.79
20/3/22, 10:52:31 am,C,37.79
20/3/22, 10:52:36 am,C,37.79
20/3/22, 10:52:41 am,C,37.79
20/3/22, 10:52:46 am,C,37.79
20/3/22, 10:52:51 am,C,37.79
20/3/22, 10:52:56 am,C,37.79
20/3/22, 10:53:01 am,C,37.79
20/3/22, 10:53:06 am,C,37.79
20/3/22, 10:53:11 am,C,37.79
20/3/22, 10:53:16 am,C,37.79
20/3/22, 10:53:21 am,C,37.79
20/3/22, 10:53:26 am,C,37.79
20/3/22, 10:53:31 am,C,37.79
20/3/22, 10:53:36 am,C,37.79
20/3/22, 10:53:41 am,C,37.79
20/3/22, 10:53:46 am,C,37.79
20/3/22, 10:53:51 am,C,37.79
20/3/22, 10:53:56 am,C,37.79
20/3/22, 10:54:01 am,C,37.853
20/3/22, 10:54:06 am,C,37.853
20/3/22, 10:54:11 am,C,37.853
20/3/22, 10:54:16 am,C,37.853
20/3/22, 10:54:21 am,C,37.853
20/3/22, 10:54:26 am,C,37.853
20/3/22, 10:54:31 am,C,37.853
20/3/22, 10:54:36 am,C,37.853
20/3/22, 10:54:41 am,C,37.853
20/3/22, 10:54:46 am,C,37.853
20/3/22, 10:54:51 am,C,37.915
20/3/22, 10:54:56 am,C,37.915
20/3/22, 10:55:01 am,C,37.915
20/3/22, 10:55:06 am,C,37.915
20/3/22, 10:55:11 am,C,37.915
20/3/22, 10:55:16 am,C,37.915
20/3/22, 10:55:21 am,C,37.915
20/3/22, 10:55:26 am,C,37.978
20/3/22, 10:55:31 am,C,37.978
20/3/22, 10:55:36 am,C,37.978
20/3/22, 10:55:41 am,C,37.978
20/3/22, 10:55:46 am,C,37.978
20/3/22, 10:55:51 am,C,37.978
20/3/22, 10:55:56 am,C,37.978
20/3/22, 10:56:01 am,C,37.978
20/3/22, 10:56:06 am,C,37.978
20/3/22, 10:56:11 am,C,37.978
20/3/22, 10:56:16 am,C,38.04
20/3/22, 10:56:21 am,C,38.04
20/3/22, 10:56:26 am,C,38.04
20/3/22, 10:56:31 am,C,38.04
20/3/22, 10:56:36 am,C,38.04
20/3/22, 10:56:41 am,C,38.04
20/3/22, 10:56:46 am,C,38.04
20/3/22, 10:56:51 am,C,38.04
20/3/22, 10:56:56 am,C,38.04
20/3/22, 10:57:01 am,C,38.04
20/3/22, 10:57:06 am,C,38.04
20/3/22, 10:57:11 am,C,38.04
20/3/22, 10:57:16 am,C,38.04
20/3/22, 10:57:21 am,C,38.04
20/3/22, 10:57:26 am,C,38.04
20/3/22, 10:57:31 am,C,38.04
20/3/22, 10:57:36 am,C,38.04
20/3/22, 10:57:41 am,C,38.04
20/3/22, 10:57:46 am,C,38.04
20/3/22, 10:57:51 am,C,38.04
20/3/22, 10:57:56 am,C,38.04
20/3/22, 10:58:01 am,C,38.04
20/3/22, 10:58:06 am,C,38.04
20/3/22, 10:58:11 am,C,37.978
20/3/22, 10:58:16 am,C,37.853
20/3/22, 10:58:21 am,C,37.666
20/3/22, 10:58:26 am,C,37.479
20/3/22, 10:58:31 am,C,37.354
20/3/22, 10:58:36 am,C,37.291
20/3/22, 10:58:41 am,C,37.167
20/3/22, 10:58:46 am,C,37.104
20/3/22, 10:58:51 am,C,36.979
20/3/22, 10:58:56 am,C,36.979
20/3/22, 10:59:01 am,C,36.855
20/3/22, 10:59:06 am,C,36.855
20/3/22, 10:59:11 am,C,36.792
20/3/22, 10:59:16 am,C,36.73
20/3/22, 10:59:21 am,C,36.668
20/3/22, 10:59:26 am,C,36.605
20/3/22, 10:59:31 am,C,36.605
20/3/22, 10:59:36 am,C,36.543
20/3/22, 10:59:41 am,C,36.48
20/3/22, 10:59:46 am,C,36.48
20/3/22, 10:59:51 am,C,36.48
20/3/22, 10:59:56 am,C,36.418
20/3/22, 11:00:01 am,C,36.418
20/3/22, 11:00:06 am,C,36.356
20/3/22, 11:00:11 am,C,36.356
20/3/22, 11:00:16 am,C,36.356
20/3/22, 11:00:21 am,C,36.356
20/3/22, 11:00:26 am,C,36.293
